filename,ID,gender,age,x,y,w,h,timestamp
./data/at/Herdinand/001_339.pgm,001,M,20,230,173,183,183,15.357123851776123
./data/at/Herdinand/001_340.pgm,001,M,20,222,164,200,200,15.38668179512024
./data/at/Herdinand/001_341.pgm,001,M,20,226,169,193,193,15.41895604133606
./data/at/Herdinand/001_342.pgm,001,M,20,211,155,226,226,15.44918704032898
./data/at/Herdinand/001_343.pgm,001,M,20,237,171,194,194,15.509413003921509
./data/at/Herdinand/001_344.pgm,001,M,20,231,165,209,209,15.548121213912964
./data/at/Herdinand/001_345.pgm,001,M,20,251,175,186,186,15.637114763259888
./data/at/Herdinand/001_346.pgm,001,M,20,281,186,153,153,15.916322231292725
./data/at/Herdinand/001_347.pgm,001,M,20,281,186,153,153,15.941189289093018
./data/at/Herdinand/001_348.pgm,001,M,20,276,179,164,164,15.972804546356201
./data/at/Herdinand/001_349.pgm,001,M,20,253,168,182,182,16.820976972579956
./data/at/Herdinand/001_350.pgm,001,M,20,236,161,197,197,16.862350702285767
./data/at/Herdinand/001_351.pgm,001,M,20,227,158,206,206,16.89045763015747
./data/at/Herdinand/001_352.pgm,001,M,20,224,159,204,204,16.917880296707153
./data/at/Herdinand/001_353.pgm,001,M,20,217,155,209,209,16.955336332321167
./data/at/Herdinand/001_354.pgm,001,M,20,215,156,209,209,16.98310422897339
./data/at/Herdinand/001_355.pgm,001,M,20,212,157,209,209,17.033196687698364
./data/at/Herdinand/001_356.pgm,001,M,20,205,153,213,213,17.06554865837097
./data/at/Herdinand/001_357.pgm,001,M,20,200,155,212,212,17.098699808120728
./data/at/Herdinand/001_358.pgm,001,M,20,194,156,216,216,17.12547016143799
./data/at/Herdinand/001_359.pgm,001,M,20,189,154,215,215,17.158554792404175
./data/at/Herdinand/001_360.pgm,001,M,20,185,157,212,212,17.194077730178833
./data/at/Herdinand/001_361.pgm,001,M,20,182,155,215,215,17.23003578186035
./data/at/Herdinand/001_362.pgm,001,M,20,176,155,219,219,17.259865522384644
./data/at/Herdinand/001_363.pgm,001,M,20,171,156,216,216,17.290886640548706
./data/at/Herdinand/001_364.pgm,001,M,20,172,156,217,217,17.32438850402832
./data/at/Herdinand/001_365.pgm,001,M,20,170,155,219,219,17.36768865585327
./data/at/Herdinand/001_366.pgm,001,M,20,169,153,221,221,17.399519443511963
./data/at/Herdinand/001_367.pgm,001,M,20,169,153,222,222,17.43285870552063
./data/at/Herdinand/001_368.pgm,001,M,20,170,158,215,215,17.466718673706055
./data/at/Herdinand/001_369.pgm,001,M,20,166,153,222,222,17.498646020889282
./data/at/Herdinand/001_370.pgm,001,M,20,168,154,220,220,17.53251838684082
./data/at/Herdinand/001_371.pgm,001,M,20,167,153,222,222,17.55803632736206
./data/at/Herdinand/001_372.pgm,001,M,20,170,157,217,217,17.58979344367981
./data/at/Herdinand/001_373.pgm,001,M,20,174,155,215,215,17.6298987865448
./data/at/Herdinand/001_374.pgm,001,M,20,170,154,222,222,17.665518760681152
./data/at/Herdinand/001_375.pgm,001,M,20,175,159,215,215,17.704185247421265
./data/at/Herdinand/001_376.pgm,001,M,20,172,156,219,219,17.741300106048584
./data/at/Herdinand/001_377.pgm,001,M,20,172,157,216,216,17.77300500869751
./data/at/Herdinand/001_378.pgm,001,M,20,175,158,213,213,17.80433988571167
./data/at/Herdinand/001_379.pgm,001,M,20,166,154,221,221,17.833462238311768
./data/at/Herdinand/001_380.pgm,001,M,20,160,152,227,227,17.869516611099243
./data/at/Herdinand/001_381.pgm,001,M,20,157,153,223,223,17.897470235824585
./data/at/Herdinand/001_382.pgm,001,M,20,158,159,214,214,17.92614483833313
./data/at/Herdinand/001_383.pgm,001,M,20,153,158,217,217,17.960322618484497
./data/at/Herdinand/001_384.pgm,001,M,20,150,166,203,203,17.990976333618164
./data/at/Herdinand/001_385.pgm,001,M,20,140,162,214,214,18.03951597213745
./data/at/Herdinand/001_386.pgm,001,M,20,142,168,202,202,18.074103355407715
./data/at/Herdinand/001_387.pgm,001,M,20,134,165,211,211,18.105805158615112
./data/at/Herdinand/001_388.pgm,001,M,20,136,170,198,198,18.13868761062622
./data/at/Herdinand/001_389.pgm,001,M,20,126,164,216,216,18.179161310195923
./data/at/Herdinand/001_390.pgm,001,M,20,131,170,196,196,18.204626321792603
./data/at/Herdinand/001_391.pgm,001,M,20,121,170,203,203,18.238196849822998
./data/at/Herdinand/001_392.pgm,001,M,20,126,175,193,193,18.272277355194092
./data/at/Herdinand/001_393.pgm,001,M,20,131,179,181,181,18.303914308547974
./data/at/Herdinand/001_394.pgm,001,M,20,123,168,204,204,18.32933282852173
./data/at/Herdinand/001_395.pgm,001,M,20,122,168,204,204,18.37447476387024
./data/at/Herdinand/001_396.pgm,001,M,20,121,171,198,198,18.410545349121094
./data/at/Herdinand/001_397.pgm,001,M,20,123,167,211,211,18.438673496246338
./data/at/Herdinand/001_398.pgm,001,M,20,125,178,188,188,18.47317671775818
./data/at/Herdinand/001_399.pgm,001,M,20,118,164,212,212,18.509191036224365
./data/at/Herdinand/001_400.pgm,001,M,20,115,170,196,196,18.56627583503723
./data/at/Herdinand/001_401.pgm,001,M,20,122,174,188,188,18.639124631881714
./data/at/Herdinand/001_402.pgm,001,M,20,113,162,212,212,18.710241556167603
./data/at/Herdinand/001_403.pgm,001,M,20,122,175,181,181,18.872264862060547
./data/at/Herdinand/001_404.pgm,001,M,20,120,162,218,218,18.904655933380127
./data/at/Herdinand/001_405.pgm,001,M,20,127,165,206,206,18.941324472427368
./data/at/Herdinand/001_406.pgm,001,M,20,127,165,206,206,18.969438791275024
./data/at/Herdinand/001_407.pgm,001,M,20,126,163,205,205,18.99241280555725
./data/at/Herdinand/001_408.pgm,001,M,20,129,165,204,204,19.012788772583008
./data/at/Herdinand/001_409.pgm,001,M,20,132,160,212,212,19.048678398132324
./data/at/Herdinand/001_410.pgm,001,M,20,154,161,206,206,19.11544418334961
./data/at/Herdinand/001_411.pgm,001,M,20,161,161,211,211,19.144046306610107
./data/at/Herdinand/001_412.pgm,001,M,20,173,160,206,206,19.181284427642822
./data/at/Herdinand/001_413.pgm,001,M,20,171,155,220,220,19.22031259536743
./data/at/Herdinand/001_414.pgm,001,M,20,182,158,212,212,19.241448402404785
./data/at/Herdinand/001_415.pgm,001,M,20,183,157,217,217,19.276039838790894
./data/at/Herdinand/001_416.pgm,001,M,20,183,157,217,217,19.302318811416626
./data/at/Herdinand/001_417.pgm,001,M,20,184,155,215,215,19.323083877563477
./data/at/Herdinand/001_418.pgm,001,M,20,188,157,213,213,19.35401225090027
./data/at/Herdinand/001_419.pgm,001,M,20,190,159,209,209,19.387160778045654
./data/at/Herdinand/001_420.pgm,001,M,20,193,158,209,209,19.420047283172607
./data/at/Herdinand/001_421.pgm,001,M,20,192,156,213,213,19.444425344467163
./data/at/Herdinand/001_422.pgm,001,M,20,195,156,214,214,19.512120246887207
./data/at/Herdinand/001_423.pgm,001,M,20,198,157,211,211,19.54306197166443
./data/at/Herdinand/001_424.pgm,001,M,20,197,160,211,211,19.573042392730713
./data/at/Herdinand/001_425.pgm,001,M,20,199,159,211,211,19.61295485496521
./data/at/Herdinand/001_426.pgm,001,M,20,199,159,211,211,19.63287925720215
./data/at/Herdinand/001_427.pgm,001,M,20,191,155,223,223,19.653063535690308
./data/at/Herdinand/001_428.pgm,001,M,20,196,158,215,215,19.674489736557007
./data/at/Herdinand/001_429.pgm,001,M,20,198,157,213,213,19.72028160095215
./data/at/Herdinand/001_430.pgm,001,M,20,198,156,213,213,19.754735469818115
./data/at/Herdinand/001_431.pgm,001,M,20,201,157,209,209,19.784249782562256
./data/at/Herdinand/001_432.pgm,001,M,20,198,155,214,214,19.81770133972168
./data/at/Herdinand/001_433.pgm,001,M,20,198,155,214,214,19.848599195480347
./data/at/Herdinand/001_434.pgm,001,M,20,201,157,209,209,19.915536880493164
./data/at/Herdinand/001_435.pgm,001,M,20,198,157,212,212,19.948391437530518
./data/at/Herdinand/001_436.pgm,001,M,20,198,157,212,212,19.977354526519775
./data/at/Herdinand/001_437.pgm,001,M,20,194,154,219,219,20.010183811187744
./data/at/Herdinand/001_438.pgm,001,M,20,188,151,225,225,20.038087368011475
./data/at/Herdinand/001_439.pgm,001,M,20,189,155,220,220,20.07133436203003
./data/at/Herdinand/001_440.pgm,001,M,20,186,156,219,219,20.10102868080139
./data/at/Herdinand/001_441.pgm,001,M,20,196,166,204,204,20.13745641708374
./data/at/Herdinand/001_442.pgm,001,M,20,190,161,212,212,20.164381980895996
./data/at/Herdinand/001_443.pgm,001,M,20,183,156,220,220,20.198349714279175
./data/at/Herdinand/001_444.pgm,001,M,20,179,156,223,223,20.22577667236328
./data/at/Herdinand/001_445.pgm,001,M,20,183,156,217,217,20.26374864578247
./data/at/Herdinand/001_446.pgm,001,M,20,185,156,215,215,20.28334331512451
./data/at/Herdinand/001_447.pgm,001,M,20,184,159,211,211,20.321606874465942
./data/at/Herdinand/001_448.pgm,001,M,20,181,156,219,219,20.346903562545776
./data/at/Herdinand/001_449.pgm,001,M,20,180,155,222,222,20.392532110214233
./data/at/Herdinand/001_450.pgm,001,M,20,179,153,226,226,20.42771553993225
./data/at/Herdinand/001_451.pgm,001,M,20,184,158,216,216,20.46372675895691
./data/at/Herdinand/001_452.pgm,001,M,20,180,155,222,222,20.485732316970825
./data/at/Herdinand/001_453.pgm,001,M,20,178,155,222,222,20.522414207458496
./data/at/Herdinand/001_454.pgm,001,M,20,183,157,216,216,20.552395343780518
./data/at/Herdinand/001_455.pgm,001,M,20,186,158,214,214,20.58186984062195
./data/at/Herdinand/001_456.pgm,001,M,20,188,157,214,214,20.623576641082764
./data/at/Herdinand/001_457.pgm,001,M,20,194,162,206,206,20.649559497833252
./data/at/Herdinand/001_458.pgm,001,M,20,198,162,206,206,20.678534030914307
./data/at/Herdinand/001_459.pgm,001,M,20,196,155,215,215,20.729036808013916
./data/at/Herdinand/001_460.pgm,001,M,20,202,158,212,212,20.758472681045532
./data/at/Herdinand/001_461.pgm,001,M,20,198,156,220,220,20.793323516845703
./data/at/Herdinand/001_462.pgm,001,M,20,207,160,211,211,20.824551343917847
./data/at/Herdinand/001_463.pgm,001,M,20,203,155,226,226,20.858475923538208
./data/at/Herdinand/001_464.pgm,001,M,20,208,158,221,221,20.896512508392334
./data/at/Herdinand/001_465.pgm,001,M,20,220,166,214,214,20.928393125534058
./data/at/Herdinand/001_466.pgm,001,M,20,213,155,235,235,20.956979513168335
./data/at/Herdinand/001_467.pgm,001,M,20,210,155,234,234,20.989010095596313
./data/at/Herdinand/001_468.pgm,001,M,20,213,153,238,238,21.016836643218994
./data/at/Herdinand/001_469.pgm,001,M,20,225,160,223,223,21.04793691635132
./data/at/Herdinand/001_470.pgm,001,M,20,221,154,231,231,21.09453058242798
./data/at/Herdinand/001_471.pgm,001,M,20,224,160,222,222,21.130361080169678
./data/at/Herdinand/001_472.pgm,001,M,20,221,158,226,226,21.158461809158325
./data/at/Herdinand/001_473.pgm,001,M,20,225,164,218,218,21.196583032608032
./data/at/Herdinand/001_474.pgm,001,M,20,230,167,201,201,21.22360348701477
./data/at/Herdinand/001_475.pgm,001,M,20,218,161,216,216,21.252979278564453
./data/at/Herdinand/001_476.pgm,001,M,20,215,159,217,217,21.286555528640747
./data/at/Herdinand/001_477.pgm,001,M,20,212,155,218,218,21.31886577606201
./data/at/Herdinand/001_478.pgm,001,M,20,210,157,218,218,21.352805852890015
./data/at/Herdinand/001_479.pgm,001,M,20,209,157,209,209,21.387059926986694
./data/at/Herdinand/001_480.pgm,001,M,20,207,161,207,207,21.429649591445923
./data/at/Herdinand/001_481.pgm,001,M,20,201,161,210,210,21.464711904525757
./data/at/Herdinand/001_482.pgm,001,M,20,198,160,213,213,21.50078296661377
./data/at/Herdinand/001_483.pgm,001,M,20,195,157,216,216,21.53232502937317
./data/at/Herdinand/001_484.pgm,001,M,20,199,164,203,203,21.55850839614868
./data/at/Herdinand/001_485.pgm,001,M,20,189,158,215,215,21.59015417098999
./data/at/Herdinand/001_486.pgm,001,M,20,189,157,215,215,21.627712965011597
./data/at/Herdinand/001_487.pgm,001,M,20,188,161,211,211,21.655334949493408
./data/at/Herdinand/001_488.pgm,001,M,20,187,159,211,211,21.68476915359497
./data/at/Herdinand/001_489.pgm,001,M,20,186,160,211,211,21.722689390182495
./data/at/Herdinand/001_490.pgm,001,M,20,182,160,211,211,21.76672673225403
./data/at/Herdinand/001_491.pgm,001,M,20,178,159,217,217,21.80159831047058
./data/at/Herdinand/001_492.pgm,001,M,20,175,160,214,214,21.830674409866333
./data/at/Herdinand/001_493.pgm,001,M,20,168,159,220,220,21.865984439849854
./data/at/Herdinand/001_494.pgm,001,M,20,167,156,221,221,21.903173446655273
./data/at/Herdinand/001_495.pgm,001,M,20,165,160,214,214,21.93438720703125
./data/at/Herdinand/001_496.pgm,001,M,20,170,162,208,208,21.960322618484497
./data/at/Herdinand/001_497.pgm,001,M,20,163,160,215,215,21.993365049362183
./data/at/Herdinand/001_498.pgm,001,M,20,163,159,217,217,22.024690866470337
./data/at/Herdinand/001_499.pgm,001,M,20,162,160,216,216,22.05637001991272
./data/at/Herdinand/001_500.pgm,001,M,20,162,160,216,216,22.10093331336975
./data/at/Herdinand/001_501.pgm,001,M,20,163,160,217,217,22.135377883911133
./data/at/Herdinand/001_502.pgm,001,M,20,163,160,216,216,22.16970181465149
./data/at/Herdinand/001_503.pgm,001,M,20,165,162,214,214,22.199586629867554
./data/at/Herdinand/001_504.pgm,001,M,20,166,161,212,212,22.229693174362183
./data/at/Herdinand/001_505.pgm,001,M,20,168,161,211,211,22.26999306678772
./data/at/Herdinand/001_506.pgm,001,M,20,169,163,211,211,22.30646848678589
./data/at/Herdinand/001_507.pgm,001,M,20,169,162,212,212,22.33959150314331
./data/at/Herdinand/001_508.pgm,001,M,20,165,160,215,215,22.3613018989563
./data/at/Herdinand/001_509.pgm,001,M,20,167,158,216,216,22.392903327941895
./data/at/Herdinand/001_510.pgm,001,M,20,171,161,211,211,22.4416983127594
./data/at/Herdinand/001_511.pgm,001,M,20,170,162,213,213,22.470848321914673
./data/at/Herdinand/001_512.pgm,001,M,20,173,161,212,212,22.504117012023926
./data/at/Herdinand/001_513.pgm,001,M,20,171,159,216,216,22.539382457733154
./data/at/Herdinand/001_514.pgm,001,M,20,173,159,218,218,22.57409644126892
./data/at/Herdinand/001_515.pgm,001,M,20,175,160,216,216,22.602177143096924
./data/at/Herdinand/001_516.pgm,001,M,20,175,159,215,215,22.63343906402588
./data/at/Herdinand/001_517.pgm,001,M,20,185,164,207,207,22.666824340820312
./data/at/Herdinand/001_518.pgm,001,M,20,186,162,209,209,22.694756984710693
./data/at/Herdinand/001_519.pgm,001,M,20,186,157,216,216,22.729434967041016
./data/at/Herdinand/001_520.pgm,001,M,20,191,161,209,209,22.775567770004272
./data/at/Herdinand/001_521.pgm,001,M,20,189,156,216,216,22.814043045043945
./data/at/Herdinand/001_522.pgm,001,M,20,195,160,213,213,22.838796377182007
./data/at/Herdinand/001_523.pgm,001,M,20,200,159,209,209,22.869999885559082
./data/at/Herdinand/001_524.pgm,001,M,20,199,156,215,215,22.904938220977783
./data/at/Herdinand/001_525.pgm,001,M,20,198,153,220,220,22.939202785491943
./data/at/Herdinand/001_526.pgm,001,M,20,208,163,211,211,22.965420246124268
./data/at/Herdinand/001_527.pgm,001,M,20,203,158,220,220,23.003753185272217
./data/at/Herdinand/001_528.pgm,001,M,20,203,158,220,220,23.037864446640015
./data/at/Herdinand/001_529.pgm,001,M,20,211,162,212,212,23.057668209075928
./data/at/Herdinand/001_530.pgm,001,M,20,208,161,216,216,23.110903024673462
./data/at/Herdinand/001_531.pgm,001,M,20,210,158,219,219,23.140737771987915
./data/at/Herdinand/001_532.pgm,001,M,20,210,159,217,217,23.173044681549072
./data/at/Herdinand/001_533.pgm,001,M,20,212,160,216,216,23.212551593780518
./data/at/Herdinand/001_534.pgm,001,M,20,210,157,221,221,23.237765550613403
./data/at/Herdinand/001_535.pgm,001,M,20,209,163,212,212,23.27280044555664
./data/at/Herdinand/001_536.pgm,001,M,20,206,159,216,216,23.305450439453125
./data/at/Herdinand/001_537.pgm,001,M,20,206,160,214,214,23.336899280548096
./data/at/Herdinand/001_538.pgm,001,M,20,206,160,214,214,23.36073660850525
./data/at/Herdinand/001_539.pgm,001,M,20,199,158,220,220,23.382482051849365
./data/at/Herdinand/001_540.pgm,001,M,20,202,160,218,218,23.40737795829773
./data/at/Herdinand/001_541.pgm,001,M,20,199,159,216,216,23.44693613052368
./data/at/Herdinand/001_542.pgm,001,M,20,193,160,214,214,23.50851345062256
./data/at/Herdinand/001_543.pgm,001,M,20,189,157,215,215,23.54478907585144
./data/at/Herdinand/001_544.pgm,001,M,20,178,155,223,223,23.57694935798645
./data/at/Herdinand/001_545.pgm,001,M,20,180,162,209,209,23.607319355010986
./data/at/Herdinand/001_546.pgm,001,M,20,169,163,215,215,23.64103126525879
./data/at/Herdinand/001_547.pgm,001,M,20,163,161,218,218,23.67229723930359
./data/at/Herdinand/001_548.pgm,001,M,20,163,161,218,218,23.696083068847656
./data/at/Herdinand/001_549.pgm,001,M,20,156,163,215,215,23.73354697227478
./data/at/Herdinand/001_550.pgm,001,M,20,157,167,212,212,23.752800226211548
./data/at/Herdinand/001_551.pgm,001,M,20,155,168,205,205,23.786476373672485
./data/at/Herdinand/001_552.pgm,001,M,20,144,163,220,220,23.821168184280396
./data/at/Herdinand/001_553.pgm,001,M,20,142,164,222,222,23.85436177253723
./data/at/Herdinand/001_554.pgm,001,M,20,141,165,222,222,23.915324926376343
./data/at/Herdinand/001_555.pgm,001,M,20,136,163,226,226,23.95048975944519
./data/at/Herdinand/001_556.pgm,001,M,20,149,174,203,203,23.978575944900513
./data/at/Herdinand/001_557.pgm,001,M,20,139,168,213,213,24.0105037689209
./data/at/Herdinand/001_558.pgm,001,M,20,139,168,213,213,24.043784618377686
./data/at/Herdinand/001_559.pgm,001,M,20,147,172,203,203,24.07459282875061
./data/at/Herdinand/001_560.pgm,001,M,20,148,174,202,202,24.107449054718018
./data/at/Herdinand/001_561.pgm,001,M,20,140,168,215,215,24.13869857788086
./data/at/Herdinand/001_562.pgm,001,M,20,139,167,219,219,24.16613507270813
./data/at/Herdinand/001_563.pgm,001,M,20,143,168,214,214,24.197213172912598
./data/at/Herdinand/001_564.pgm,001,M,20,137,165,221,221,24.227377891540527
./data/at/Herdinand/001_565.pgm,001,M,20,139,165,223,223,24.258739233016968
./data/at/Herdinand/001_566.pgm,001,M,20,141,165,220,220,24.312894105911255
./data/at/Herdinand/001_567.pgm,001,M,20,149,170,207,207,24.345872402191162
./data/at/Herdinand/001_568.pgm,001,M,20,149,170,207,207,24.384592056274414
./data/at/Herdinand/001_569.pgm,001,M,20,147,166,214,214,24.40889620780945
./data/at/Herdinand/001_570.pgm,001,M,20,148,169,210,210,24.44341540336609
./data/at/Herdinand/001_571.pgm,001,M,20,146,167,216,216,24.46813941001892
./data/at/Herdinand/001_572.pgm,001,M,20,148,166,213,213,24.493061780929565
./data/at/Herdinand/001_573.pgm,001,M,20,146,165,217,217,24.52471160888672
./data/at/Herdinand/001_574.pgm,001,M,20,149,166,215,215,24.558385133743286
./data/at/Herdinand/001_575.pgm,001,M,20,146,162,219,219,24.592244386672974
./data/at/Herdinand/001_576.pgm,001,M,20,146,160,224,224,24.617692947387695
./data/at/Herdinand/001_577.pgm,001,M,20,149,161,222,222,24.655269861221313
./data/at/Herdinand/001_578.pgm,001,M,20,159,162,215,215,24.695578575134277
./data/at/Herdinand/001_579.pgm,001,M,20,158,160,221,221,24.724031686782837
./data/at/Herdinand/001_580.pgm,001,M,20,168,161,212,212,24.75786304473877
./data/at/Herdinand/001_581.pgm,001,M,20,162,156,223,223,24.79046130180359
./data/at/Herdinand/001_582.pgm,001,M,20,176,162,209,209,24.82966184616089
./data/at/Herdinand/001_583.pgm,001,M,20,171,156,227,227,24.86643099784851
./data/at/Herdinand/001_584.pgm,001,M,20,177,158,219,219,24.894397497177124
./data/at/Herdinand/001_585.pgm,001,M,20,187,161,213,213,24.925047397613525
./data/at/Herdinand/001_586.pgm,001,M,20,186,159,220,220,24.95424509048462
./data/at/Herdinand/001_587.pgm,001,M,20,188,160,216,216,24.982625484466553
./data/at/Herdinand/001_588.pgm,001,M,20,190,161,213,213,25.021453857421875
./data/at/Herdinand/001_589.pgm,001,M,20,189,160,216,216,25.051364183425903
./data/at/Herdinand/001_590.pgm,001,M,20,188,158,219,219,25.080907583236694
./data/at/Herdinand/001_591.pgm,001,M,20,188,156,223,223,25.13036346435547
./data/at/Herdinand/001_592.pgm,001,M,20,187,154,224,224,25.16169834136963
./data/at/Herdinand/001_593.pgm,001,M,20,186,155,223,223,25.193920850753784
./data/at/Herdinand/001_594.pgm,001,M,20,187,160,220,220,25.222763538360596
./data/at/Herdinand/001_595.pgm,001,M,20,188,158,218,218,25.255406141281128
./data/at/Herdinand/001_596.pgm,001,M,20,190,159,213,213,25.285720825195312
./data/at/Herdinand/001_597.pgm,001,M,20,182,153,224,224,25.323909044265747
./data/at/Herdinand/001_598.pgm,001,M,20,187,161,214,214,25.357752323150635
./data/at/Herdinand/001_599.pgm,001,M,20,183,157,218,218,25.390424013137817
./data/at/Herdinand/001_600.pgm,001,M,20,181,162,213,213,25.424381971359253
./data/at/Herdinand/001_601.pgm,001,M,20,175,158,219,219,25.465699195861816
./data/at/Herdinand/001_602.pgm,001,M,20,169,155,225,225,25.49625062942505
./data/at/Herdinand/001_603.pgm,001,M,20,176,161,210,210,25.534008502960205
./data/at/Herdinand/001_604.pgm,001,M,20,172,159,213,213,25.56139874458313
./data/at/Herdinand/001_605.pgm,001,M,20,169,156,220,220,25.591556310653687
./data/at/Herdinand/001_606.pgm,001,M,20,167,155,221,221,25.621819019317627
./data/at/Herdinand/001_607.pgm,001,M,20,168,154,220,220,25.6550555229187
./data/at/Herdinand/001_608.pgm,001,M,20,168,154,220,220,25.6871337890625
./data/at/Herdinand/001_609.pgm,001,M,20,169,155,218,218,25.72217631340027
./data/at/Herdinand/001_610.pgm,001,M,20,167,153,224,224,25.752748489379883
./data/at/Herdinand/001_611.pgm,001,M,20,167,157,216,216,25.80269742012024
./data/at/Herdinand/001_612.pgm,001,M,20,170,162,209,209,25.835628271102905
./data/at/Herdinand/001_613.pgm,001,M,20,165,159,215,215,25.8657808303833
./data/at/Herdinand/001_614.pgm,001,M,20,166,160,215,215,25.893959760665894
./data/at/Herdinand/001_615.pgm,001,M,20,156,153,227,227,25.93048858642578
./data/at/Herdinand/001_616.pgm,001,M,20,161,159,214,214,25.965346813201904
./data/at/Herdinand/001_617.pgm,001,M,20,156,157,220,220,25.99402666091919
./data/at/Herdinand/001_618.pgm,001,M,20,155,155,220,220,26.025017023086548
./data/at/Herdinand/001_619.pgm,001,M,20,151,156,223,223,26.05491542816162
./data/at/Herdinand/001_620.pgm,001,M,20,155,158,215,215,26.08707880973816
./data/at/Herdinand/001_621.pgm,001,M,20,151,159,218,218,26.134979724884033
./data/at/Herdinand/001_622.pgm,001,M,20,149,160,216,216,26.17022967338562
./data/at/Herdinand/001_623.pgm,001,M,20,145,157,218,218,26.200125694274902
./data/at/Herdinand/001_624.pgm,001,M,20,143,162,218,218,26.23433232307434
./data/at/Herdinand/001_625.pgm,001,M,20,138,162,222,222,26.267279624938965
./data/at/Herdinand/001_626.pgm,001,M,20,140,164,215,215,26.30319333076477
./data/at/Herdinand/001_627.pgm,001,M,20,135,163,218,218,26.334585666656494
./data/at/Herdinand/001_628.pgm,001,M,20,134,161,218,218,26.363759756088257
./data/at/Herdinand/001_629.pgm,001,M,20,135,167,211,211,26.391947269439697
./data/at/Herdinand/001_630.pgm,001,M,20,134,168,211,211,26.425046920776367
./data/at/Herdinand/001_631.pgm,001,M,20,134,168,208,208,26.473649978637695
./data/at/Herdinand/001_632.pgm,001,M,20,137,170,204,204,26.503820419311523
./data/at/Herdinand/001_633.pgm,001,M,20,134,163,216,216,26.540504693984985
./data/at/Herdinand/001_634.pgm,001,M,20,136,162,215,215,26.56966233253479
./data/at/Herdinand/001_635.pgm,001,M,20,134,160,224,224,26.59859275817871
./data/at/Herdinand/001_636.pgm,001,M,20,139,164,213,213,26.636395692825317
./data/at/Herdinand/001_637.pgm,001,M,20,143,166,207,207,26.673704624176025
./data/at/Herdinand/001_638.pgm,001,M,20,140,163,215,215,26.704784631729126
./data/at/Herdinand/001_639.pgm,001,M,20,141,164,215,215,26.735337734222412
./data/at/Herdinand/001_640.pgm,001,M,20,140,163,216,216,26.759845972061157
./data/at/Herdinand/001_641.pgm,001,M,20,138,162,219,219,26.80980944633484
./data/at/Herdinand/001_642.pgm,001,M,20,141,163,218,218,26.84264373779297
./data/at/Herdinand/001_643.pgm,001,M,20,142,164,217,217,26.874417781829834
./data/at/Herdinand/001_644.pgm,001,M,20,146,165,214,214,26.90764021873474
./data/at/Herdinand/001_645.pgm,001,M,20,148,164,214,214,26.938446760177612
./data/at/Herdinand/001_646.pgm,001,M,20,147,157,219,219,26.968830108642578
./data/at/Herdinand/001_647.pgm,001,M,20,153,164,211,211,27.00334668159485
./data/at/Herdinand/001_648.pgm,001,M,20,155,162,212,212,27.03673267364502
./data/at/Herdinand/001_649.pgm,001,M,20,155,162,212,212,27.067686796188354
./data/at/Herdinand/001_650.pgm,001,M,20,170,163,207,207,27.09915256500244
./data/at/Herdinand/001_651.pgm,001,M,20,180,163,211,211,27.14173436164856
./data/at/Herdinand/001_652.pgm,001,M,20,187,164,209,209,27.17371702194214
./data/at/Herdinand/001_653.pgm,001,M,20,192,162,209,209,27.209479093551636
./data/at/Herdinand/001_654.pgm,001,M,20,191,162,212,212,27.238457918167114
./data/at/Herdinand/001_655.pgm,001,M,20,196,162,207,207,27.26908850669861
./data/at/Herdinand/001_656.pgm,001,M,20,203,169,197,197,27.338433980941772
./data/at/Herdinand/001_657.pgm,001,M,20,212,173,184,184,27.37302589416504
./data/at/Herdinand/001_658.pgm,001,M,20,212,173,184,184,27.4025776386261
./data/at/Herdinand/001_659.pgm,001,M,20,204,168,194,194,27.424184560775757
./data/at/Herdinand/001_660.pgm,001,M,20,204,167,200,200,27.447189569473267
./data/at/Herdinand/001_661.pgm,001,M,20,199,163,207,207,27.51558780670166
./data/at/Herdinand/001_662.pgm,001,M,20,206,167,199,199,27.543994426727295
./data/at/Herdinand/001_663.pgm,001,M,20,203,166,199,199,27.577703714370728
./data/at/Herdinand/001_664.pgm,001,M,20,204,168,199,199,27.611788034439087
./data/at/Herdinand/001_665.pgm,001,M,20,207,169,197,197,27.639259576797485
./data/at/Herdinand/001_666.pgm,001,M,20,199,163,205,205,27.67093801498413
./data/at/Herdinand/001_667.pgm,001,M,20,201,166,202,202,27.706866979599
./data/at/Herdinand/001_668.pgm,001,M,20,201,166,202,202,27.731428384780884
./data/at/Herdinand/001_669.pgm,001,M,20,203,166,199,199,27.75697088241577
./data/at/Herdinand/001_670.pgm,001,M,20,201,163,204,204,27.790537118911743
./data/at/Herdinand/001_671.pgm,001,M,20,202,166,199,199,27.82124924659729
./data/at/Herdinand/001_672.pgm,001,M,20,201,165,202,202,27.85015296936035
./data/at/Herdinand/001_673.pgm,001,M,20,204,170,197,197,27.913729667663574
./data/at/Herdinand/001_674.pgm,001,M,20,202,170,201,201,27.94711947441101
./data/at/Herdinand/001_675.pgm,001,M,20,200,168,206,206,27.97873878479004
./data/at/Herdinand/001_676.pgm,001,M,20,200,170,205,205,28.01032018661499
./data/at/Herdinand/001_677.pgm,001,M,20,198,169,205,205,28.040353059768677
./data/at/Herdinand/001_678.pgm,001,M,20,198,169,205,205,28.0704665184021
